Entity,Code,Year,"Total population (Gapminder, HYDE & UN)",Continent,"Health expenditure per capita, PPP (constant 2011 international $)","Life expectancy at birth, total (years)"
Middle East & North Africa (excluding high income),,1985,,,,60.8500340861286
Middle East & North Africa (excluding high income),,1986,,,,61.7582406268182
Middle East & North Africa (excluding high income),,1987,,,,62.6819278069047
Middle East & North Africa (excluding high income),,1988,,,,63.5659064273248
Middle East & North Africa (excluding high income),,1989,,,,64.3816304393292
Middle East & North Africa (excluding high income),,1990,,,,65.1328157457343
Middle East & North Africa (excluding high income),,1991,,,,65.7599397085628
Middle East & North Africa (excluding high income),,1992,,,,66.3106009000628
Middle East & North Africa (excluding high income),,1993,,,,66.8042996078802
Middle East & North Africa (excluding high income),,1994,,,,67.2492208066518
Middle East & North Africa (excluding high income),,1995,,,234.814594317564,67.6527677731247
Middle East & North Africa (excluding high income),,1996,,,247.126369581114,68.0211238284279
Middle East & North Africa (excluding high income),,1997,,,272.676651034983,68.3604948315203
Middle East & North Africa (excluding high income),,1998,,,296.88741563877,68.6769919257675
Middle East & North Africa (excluding high income),,1999,,,307.019227222435,68.9767906973164
Middle East & North Africa (excluding high income),,2000,,,323.741493257673,69.2655244373117
Middle East & North Africa (excluding high income),,2001,,,364.313752583094,69.5464290602042
Middle East & North Africa (excluding high income),,2002,,,398.921808503957,69.8198464824074
Middle East & North Africa (excluding high income),,2003,,,385.597044032244,70.0861225293243
Middle East & North Africa (excluding high income),,2004,,,417.373895813594,70.3479018041243
Middle East & North Africa (excluding high income),,2005,,,438.035634906246,70.6050542444019
Middle East & North Africa (excluding high income),,2006,,,455.254458632625,70.856806528329
Middle East & North Africa (excluding high income),,2007,,,484.721675853065,71.0988525700465
Middle East & North Africa (excluding high income),,2008,,,521.646800562548,71.3286692527803
Middle East & North Africa (excluding high income),,2009,,,640.459901578471,71.5462921103223
Middle East & North Africa (excluding high income),,2010,,,653.50239141898,71.7548050000704
Middle East & North Africa (excluding high income),,2011,,,649.764622445502,71.959327878299
Middle East & North Africa (excluding high income),,2012,,,690.766629818582,72.1641462021744
Middle East & North Africa (excluding high income),,2013,,,692.887212132717,72.3714973554048
Middle East & North Africa (excluding high income),,2014,,,710.910707027234,72.5788298451069
Middle East & North Africa (excluding high income),,2015,,,,72.7857363593388
Middle East & North Africa (excluding high income),,2016,,,,72.991920220541
Middle income,,1960,,,,47.7014789341713
Middle income,,1961,,,,48.2411839510604
Middle income,,1962,,,,48.8654739755208
Middle income,,1963,,,,49.6034956981523
Middle income,,1964,,,,50.4644562331008
Middle income,,1965,,,,51.4124168704456
Middle income,,1966,,,,52.3966506526263
Middle income,,1967,,,,53.3660886072347
Middle income,,1968,,,,54.2781966434566
Middle income,,1969,,,,55.100851445476
Middle income,,1970,,,,55.8525991012485
Middle income,,1971,,,,56.5208958091549
Middle income,,1972,,,,57.121416230899
Middle income,,1973,,,,57.7073759926043
Middle income,,1974,,,,58.2749367204531
Middle income,,1975,,,,58.7914502413568
Middle income,,1976,,,,59.304282312946
Middle income,,1977,,,,59.7883815086756
Middle income,,1978,,,,60.2430181891404
Middle income,,1979,,,,60.6473983913155
Middle income,,1980,,,,61.0339568902598
Middle income,,1981,,,,61.3998806447203
Middle income,,1982,,,,61.7534745123245
Middle income,,1983,,,,62.0661051669086
Middle income,,1984,,,,62.3534713275572
Middle income,,1985,,,,62.6764965881524
Middle income,,1986,,,,63.0314225427351
Middle income,,1987,,,,63.3222483556667
Middle income,,1988,,,,63.5978419859614
Middle income,,1989,,,,63.8571328679037
Middle income,,1990,,,,64.1067505621127
Middle income,,1991,,,,64.3469464737231
Middle income,,1992,,,,64.5326748241884
Middle income,,1993,,,,64.7048407643032
Middle income,,1994,,,,64.9376509670097
Middle income,,1995,,,138.513868505034,65.2027583803683
Middle income,,1996,,,147.754006338768,65.5152227315201
Middle income,,1997,,,162.478869686701,65.8468805369683
Middle income,,1998,,,168.982586490492,66.1557317387349
Middle income,,1999,,,177.340516796929,66.4314062147713
Middle income,,2000,,,187.680807153557,66.7315273831411
Middle income,,2001,,,203.063193371043,67.042884397951
Middle income,,2002,,,215.189144768214,67.3425174913558
Middle income,,2003,,,233.582882155034,67.6495205806687
Middle income,,2004,,,252.834092823208,67.9698538130934
Middle income,,2005,,,284.254226653254,68.2714442396306
Middle income,,2006,,,312.765120470761,68.6092081725337
Middle income,,2007,,,345.174424783136,68.9348713605665
Middle income,,2008,,,383.391658335625,69.2400305993889
Middle income,,2009,,,430.14791424742,69.5642625130008
Middle income,,2010,,,439.064293950846,69.8557975594871
Middle income,,2011,,,467.729586175324,70.1560017377865
Middle income,,2012,,,506.246342573099,70.4235363940129
Middle income,,2013,,,543.482814313977,70.6809432855081
Middle income,,2014,,,577.293662028524,70.9084091299172
Middle income,,2015,,,,71.1266833653779
Middle income,,2016,,,,71.3337250409241
North America,,-10000,38894,,,
North America,,-9000,52001,,,
North America,,-8000,69550,,,
North America,,-7000,93055,,,
North America,,-6000,124556,,,
North America,,-5000,166800,,,
North America,,-4000,223486,,,
North America,,-3000,299613,,,
North America,,-2000,401930,,,
North America,,-1000,539578,,,
North America,,0,724947,,,
North America,,100,761624,,,
North America,,200,800250,,,
North America,,300,840937,,,
North America,,400,883809,,,
North America,,500,929001,,,
North America,,600,976659,,,
North America,,700,1026949,,,
North America,,800,1080062,,,
North America,,900,1202674,,,
North America,,1000,1325405,,,
North America,,1100,1440107,,,
North America,,1200,1602399,,,
North America,,1300,1742087,,,
North America,,1400,1930795,,,
North America,,1500,2099760,,,
North America,,1600,984311,,,
North America,,1700,1227479,,,
North America,,1710,1695439,,,
North America,,1720,2173131,,,
North America,,1730,2657753,,,
North America,,1740,3150680,,,
North America,,1750,3653560,,,
North America,,1760,4168374,,,
North America,,1770,4697496,,,
North America,,1780,5243777,,,
North America,,1790,5810639,,,
North America,,1800,7331462,,,
North America,,1810,9368779,,,
North America,,1820,12014252,,,
North America,,1830,15525576,,,
North America,,1840,20033190,,,
North America,,1850,26214210,,,
North America,,1860,35306792,,,
North America,,1870,42870504,,,
North America,,1880,55128252,,,
North America,,1890,68232184,,,
North America,,1900,81731352,,,
North America,,1910,98849040,,,
North America,,1920,114874600,,,
North America,,1930,133685208,,,
North America,,1940,143859568,,,
North America,,1950,172603008,,,
North America,,1951,175016992,,,
North America,,1952,177779008,,,
North America,,1953,180812992,,,
North America,,1954,184052000,,,
North America,,1955,187430000,,,
North America,,1956,190892992,,,
North America,,1957,194388000,,,
North America,,1958,197870000,,,
North America,,1959,201300992,,,
North America,,1960,204648992,,,69.89360375709
North America,,1961,207887008,,,70.3680173824054
North America,,1962,210996000,,,70.2327068020475
North America,,1963,213963008,,,70.0503873907244
North America,,1964,216783008,,,70.3132050501549
North America,,1965,219454000,,,70.3667219117723
North America,,1966,221966000,,,70.3780704719147
North America,,1967,224327008,,,70.7143822608961
North America,,1968,226580992,,,70.1762415741042
North America,,1969,228787008,,,70.6947644224401
North America,,1970,230992000,,,70.9854796049968
North America,,1971,233214000,,,71.2887408707535
North America,,1972,235450000,,,71.3247139165634
North America,,1973,237703008,,,71.5285942305603
North America,,1974,239971008,,,72.079431015014
North America,,1975,242251008,,,72.6938424795813
North America,,1976,244552992,,,72.9534592165957
North America,,1977,246882000,,,73.3496601736956
North America,,1978,249238000,,,73.4704838321584
North America,,1979,251614000,,,73.9082307965909
North America,,1980,254007008,,,73.7528378020355
North America,,1981,256419008,,,74.1535356677329
North America,,1982,258854000,,,74.4904374550041
North America,,1983,261318000,,,74.6178629823143
North America,,1984,263819008,,,74.7358062773354
North America,,1985,266363008,,,74.7344828278507
North America,,1986,268959008,,,74.7942257420614
North America,,1987,271607008,,,74.9607682138888
North America,,1988,274300000,,,74.9683549540161
North America,,1989,277028000,,,75.2216220119732
North America,,1990,279784992,,,75.4312646802252
North America,,1991,282552000,,,75.5847222166171
North America,,1992,285340000,,,75.7875360754574
North America,,1993,288204992,,,75.6457449562531
North America,,1994,291227008,,,75.8428975696694
North America,,1995,294454016,,3618.33263011508,75.8558452796291
North America,,1996,297919008,,3758.68383467019,76.2454658153939
North America,,1997,301582016,,3923.21396589233,76.6325113409756
North America,,1998,305324000,,4106.5376267167,76.7862188124043
North America,,1999,308977984,,4315.31270380824,76.8095480778856
North America,,2000,312427008,,4567.29947710568,76.8924319640993
North America,,2001,315616000,,4904.75085904911,77.0974743488204
North America,,2002,318585984,,5311.53734372367,77.1976618025668
North America,,2003,321432000,,5707.51076273809,77.3126549124377
North America,,2004,324299008,,6060.41782936071,77.7493524163289
North America,,2005,327287008,,6418.53412478605,77.7644442578737
North America,,2006,330424992,,6786.3357422717,77.9443480452913
North America,,2007,333668000,,7154.26775144572,78.2395409065878
North America,,2008,336952992,,7417.73001774689,78.3009712547902
North America,,2009,340182016,,7660.2442963747,78.6429078763762
North America,,2010,343287008,,7897.32234477043,78.8046190842761
North America,,2011,346251008,,8126.57370610329,78.9205350915546
North America,,2012,349092992,,8370.83192101395,79.0251519728789
North America,,2013,351824000,,8551.1951639248,79.04492252419
North America,,2014,354464000,,8924.57926405491,79.1539746502362
North America,,2015,357031008,,,79.0358831161833
North America,,2016,359524992,,,79.0546521147339
North America,,2017,361942016,,,
North America,,2018,364296000,,,
North America,,2019,366600992,,,
OECD members,,1960,,,,67.3597358712176
OECD members,,1961,,,,67.7549287555868
OECD members,,1962,,,,67.7576559352779
OECD members,,1963,,,,67.9803918479882
OECD members,,1964,,,,68.3857641041379
OECD members,,1965,,,,68.5106633902504
OECD members,,1966,,,,68.7843262893773
OECD members,,1967,,,,69.0198778925859
OECD members,,1968,,,,68.9854993491979
OECD members,,1969,,,,69.1845177837151
OECD members,,1970,,,,69.5144852623405
OECD members,,1971,,,,69.8002497985408
OECD members,,1972,,,,70.092352327224
OECD members,,1973,,,,70.277401808853
OECD members,,1974,,,,70.6925780738262
OECD members,,1975,,,,71.0406542978936
OECD members,,1976,,,,71.3170166311352
OECD members,,1977,,,,71.6821231115374
OECD members,,1978,,,,71.8595792006104
OECD members,,1979,,,,72.2017857751679
OECD members,,1980,,,,72.2595716348733
OECD members,,1981,,,,72.6286300245606
OECD members,,1982,,,,72.9719447896142
OECD members,,1983,,,,73.1050575807749
OECD members,,1984,,,,73.3956710328344
OECD members,,1985,,,,73.537137737718
OECD members,,1986,,,,73.8018105655187
OECD members,,1987,,,,74.0880315375706
OECD members,,1988,,,,74.2338136979466
OECD members,,1989,,,,74.5005579634814
OECD members,,1990,,,,74.6842372871545
OECD members,,1991,,,,74.8762072477604
OECD members,,1992,,,,75.1523725343729
OECD members,,1993,,,,75.2699125689478
OECD members,,1994,,,,75.5734913435129
OECD members,,1995,,,1875.93987291595,75.682546365197
OECD members,,1996,,,1957.2731908814,76.0616020751106
OECD members,,1997,,,2045.50169099555,76.4034573122457
OECD members,,1998,,,2140.90638884483,76.6116306436247
OECD members,,1999,,,2260.44120378254,76.7826025324343
OECD members,,2000,,,2411.22068446498,77.0659518525534
OECD members,,2001,,,2584.53159870521,77.369548746538
OECD members,,2002,,,2769.18029981748,77.5236791634845
OECD members,,2003,,,2944.92798679011,77.6734691491778
OECD members,,2004,,,3119.69399744654,78.0835869806107
OECD members,,2005,,,3313.03891601734,78.2045625259751
OECD members,,2006,,,3531.47754793919,78.5008900598936
OECD members,,2007,,,3723.96326702816,78.7383686182288
OECD members,,2008,,,3915.03562652048,78.8965305375477
OECD members,,2009,,,4076.4622501562,79.1651373087896
OECD members,,2010,,,4193.09637993635,79.3458206077777
OECD members,,2011,,,4338.03215042459,79.5886785628848
OECD members,,2012,,,4455.16758772888,79.7103622897796
OECD members,,2013,,,4544.69369247423,79.8868716366666
OECD members,,2014,,,4701.01684985383,80.1510449789881
OECD members,,2015,,,,80.0540775191875
OECD members,,2016,,,,80.1110227025325
Oceania,,-10000,251343,,,
Oceania,,-9000,252015,,,
Oceania,,-8000,253022,,,
Oceania,,-7000,254533,,,
Oceania,,-6000,256800,,,
Oceania,,-5000,260199,,,
Oceania,,-4000,265299,,,
Oceania,,-3000,272949,,,
Oceania,,-2000,284423,,,
Oceania,,-1000,301634,,,
Oceania,,0,327451,,,
Oceania,,100,330602,,,
Oceania,,200,334008,,,
Oceania,,300,337698,,,
Oceania,,400,341709,,,
Oceania,,500,346080,,,
Oceania,,600,350857,,,
Oceania,,700,356094,,,
Oceania,,800,361852,,,
Oceania,,900,372205,,,
Oceania,,1000,383237,,,
Oceania,,1100,395048,,,
Oceania,,1200,407755,,,
Oceania,,1300,421499,,,
Oceania,,1400,432446,,,
Oceania,,1500,504796,,,
Oceania,,1600,578789,,,
Oceania,,1700,650634,,,
Oceania,,1710,649577,,,
Oceania,,1720,659671,,,
Oceania,,1730,670615,,,
Oceania,,1740,682500,,,
Oceania,,1750,695440,,,
Oceania,,1760,709566,,,
Oceania,,1770,725037,,,
Oceania,,1780,742048,,,
Oceania,,1790,761331,,,
Oceania,,1800,783324,,,
Oceania,,1810,785408,,,
Oceania,,1820,823702,,,
Oceania,,1830,898282,,,
Oceania,,1840,1028603,,,
Oceania,,1850,1361337,,,
Oceania,,1860,2075026,,,
Oceania,,1870,2742236,,,
Oceania,,1880,3367657,,,
Oceania,,1890,4443608,,,
Oceania,,1900,5264643,,,
Oceania,,1910,6146414,,,
Oceania,,1920,7384380,,,
Oceania,,1930,8680339,,,
Oceania,,1940,9804710,,,
Oceania,,1950,12976000,,,
Oceania,,1951,13266000,,,
Oceania,,1952,13543000,,,
Oceania,,1953,13818000,,,
Oceania,,1954,14099000,,,
Oceania,,1955,14393000,,,
Oceania,,1956,14700000,,,
Oceania,,1957,15021000,,,
Oceania,,1958,15352000,,,
Oceania,,1959,15687000,,,
Oceania,,1960,16022000,,,
Oceania,,1961,16354000,,,
Oceania,,1962,16686000,,,
Oceania,,1963,17026000,,,
Oceania,,1964,17385000,,,
Oceania,,1965,17769000,,,
Oceania,,1966,18182000,,,
Oceania,,1967,18617000,,,
Oceania,,1968,19064000,,,
Oceania,,1969,19503000,,,
Oceania,,1970,19922000,,,
Oceania,,1971,20318000,,,
Oceania,,1972,20694000,,,
Oceania,,1973,21050000,,,
Oceania,,1974,21388000,,,
Oceania,,1975,21710000,,,
Oceania,,1976,22015000,,,
Oceania,,1977,22305000,,,
Oceania,,1978,22592000,,,
Oceania,,1979,22891000,,,
Oceania,,1980,23212000,,,
Oceania,,1981,23561000,,,
Oceania,,1982,23935000,,,
Oceania,,1983,24329000,,,
Oceania,,1984,24736000,,,
Oceania,,1985,25151000,,,
Oceania,,1986,25573000,,,
Oceania,,1987,26002000,,,
Oceania,,1988,26435000,,,
Oceania,,1989,26868000,,,
Oceania,,1990,27299000,,,
Oceania,,1991,27725000,,,
Oceania,,1992,28148000,,,
Oceania,,1993,28566000,,,
Oceania,,1994,28980000,,,
Oceania,,1995,29390000,,,
Oceania,,1996,29796000,,,
Oceania,,1997,30202000,,,
Oceania,,1998,30607000,,,
Oceania,,1999,31014000,,,
Oceania,,2000,31425000,,,
Oceania,,2001,31838000,,,
Oceania,,2002,32255000,,,
Oceania,,2003,32691000,,,
Oceania,,2004,33166000,,,
Oceania,,2005,33690000,,,
Oceania,,2006,34271000,,,
Oceania,,2007,34901000,,,
Oceania,,2008,35561000,,,
Oceania,,2009,36225000,,,
Oceania,,2010,36873000,,,
Oceania,,2011,37498000,,,
Oceania,,2012,38105000,,,
Oceania,,2013,38696000,,,
Oceania,,2014,39279000,,,
Oceania,,2015,39859000,,,
Oceania,,2016,40436000,,,
Oceania,,2017,41006000,,,
Oceania,,2018,41571000,,,
Oceania,,2019,42128000,,,
Other small states,,1960,,,,51.4483042160472
Other small states,,1961,,,,51.900487104338
Other small states,,1962,,,,52.341614063846
Other small states,,1963,,,,52.7449326496251
Other small states,,1964,,,,53.148474374373
Other small states,,1965,,,,53.5227122221315
Other small states,,1966,,,,53.8544370658132
Other small states,,1967,,,,54.1899386770523
Other small states,,1968,,,,54.5196934319639
Other small states,,1969,,,,54.8460389834915
Other small states,,1970,,,,55.185091435258
Other small states,,1971,,,,55.5137173365253
Other small states,,1972,,,,55.8510039190849
Other small states,,1973,,,,56.157059801717
Other small states,,1974,,,,56.4596576812322
Other small states,,1975,,,,56.7980191303731
Other small states,,1976,,,,57.179909029003
Other small states,,1977,,,,57.5780001140569
Other small states,,1978,,,,58.0356486065551
Other small states,,1979,,,,58.5137032848941
Other small states,,1980,,,,59.0430518806806
Other small states,,1981,,,,59.5089140479011
Other small states,,1982,,,,59.9665083546567
Other small states,,1983,,,,60.3942800981512
Other small states,,1984,,,,60.7567306144429
Other small states,,1985,,,,61.1080837584975
Other small states,,1986,,,,61.4940828269771
Other small states,,1987,,,,61.8278732247847
Other small states,,1988,,,,62.0970157721053
Other small states,,1989,,,,62.2802689646672
Other small states,,1990,,,,62.4029035365036
Other small states,,1991,,,,62.5223193852735
Other small states,,1992,,,,62.4883391820747
Other small states,,1993,,,,62.3125689436733
Other small states,,1994,,,,62.0464793322153
Other small states,,1995,,,394.460099461535,61.8882752739584
Other small states,,1996,,,420.280366561575,61.7411715396546
Other small states,,1997,,,447.405159257407,61.4295617332091
Other small states,,1998,,,491.813478875938,61.080521774288
Other small states,,1999,,,476.88655216074,60.8550799011749
Other small states,,2000,,,442.4724453984,60.7265064948918
Other small states,,2001,,,482.515129777077,60.6433356946832
Other small states,,2002,,,527.749689280292,60.7039054338289
Other small states,,2003,,,591.742056445477,60.8951704128028
Other small states,,2004,,,627.515343632993,61.2529545769101
Other small states,,2005,,,634.559663269428,61.7332174399686
Other small states,,2006,,,667.130652269542,62.2798857638404
Other small states,,2007,,,702.136971821953,62.9200097940307
Other small states,,2008,,,759.778813313423,63.6093742903757
Other small states,,2009,,,893.935784381855,64.3127492193275
Other small states,,2010,,,862.926419982231,64.9491907478681
Other small states,,2011,,,876.563683725078,65.5260966183799
Other small states,,2012,,,963.202797696815,66.0780866933603
Other small states,,2013,,,1008.04464671852,66.5481671616232
Other small states,,2014,,,1041.60310340539,66.9694323628376
Other small states,,2015,,,,67.3639125558869
Other small states,,2016,,,,67.6950312773975
Pacific island small states,,1960,,,,53.5652078744308
Pacific island small states,,1961,,,,54.0353931770707
Pacific island small states,,1962,,,,54.5035696663383
Pacific island small states,,1963,,,,54.9680332008861
Pacific island small states,,1964,,,,55.4274572605681
Pacific island small states,,1965,,,,55.8797193388874
Pacific island small states,,1966,,,,56.326308558882
Pacific island small states,,1967,,,,56.7666720632519
Pacific island small states,,1968,,,,57.1993764272455
Pacific island small states,,1969,,,,57.6232086898381
Pacific island small states,,1970,,,,58.0378497959981
Pacific island small states,,1971,,,,58.4431740168446
Pacific island small states,,1972,,,,58.8394984489513
Pacific island small states,,1973,,,,59.2266665846757
Pacific island small states,,1974,,,,59.6069375757354
Pacific island small states,,1975,,,,59.9799184549985
Pacific island small states,,1976,,,,60.3457871568271
Pacific island small states,,1977,,,,60.7023499661812
Pacific island small states,,1978,,,,61.0459373789621
Pacific island small states,,1979,,,,61.3722331878863
Pacific island small states,,1980,,,,61.6718431678534
Pacific island small states,,1981,,,,61.9339489267953
Pacific island small states,,1982,,,,62.1557633244963
Pacific island small states,,1983,,,,62.3394853568589
Pacific island small states,,1984,,,,62.4902415065632
Pacific island small states,,1985,,,,62.6214412147251
Pacific island small states,,1986,,,,62.7514897567767
Pacific island small states,,1987,,,,63.1410916687092
Pacific island small states,,1988,,,,63.0754398896379
Pacific island small states,,1989,,,,63.2951221132183
Pacific island small states,,1990,,,,63.6113533222587
Pacific island small states,,1991,,,,63.8650939403702
Pacific island small states,,1992,,,,64.192643437964
Pacific island small states,,1993,,,,64.5271109847949
Pacific island small states,,1994,,,,64.8590624663688
Pacific island small states,,1995,,,148.7219810103,65.2476849299424
Pacific island small states,,1996,,,144.610450132607,65.4974606152027
Pacific island small states,,1997,,,150.057088335913,65.8072247754671
Pacific island small states,,1998,,,143.753002886727,66.1149253496561
Pacific island small states,,1999,,,153.679080972873,66.4496473283566
Pacific island small states,,2000,,,171.551409773537,66.7183349574985
Pacific island small states,,2001,,,168.963185853918,67.0167829555237
Pacific island small states,,2002,,,173.325376260026,67.3083482217503
Pacific island small states,,2003,,,178.900337603289,67.5949245475254
Pacific island small states,,2004,,,193.950836873243,67.8766502429326
Pacific island small states,,2005,,,212.197742342904,68.1648513681712
Pacific island small states,,2006,,,224.435214324337,68.4312175233303
Pacific island small states,,2007,,,232.474755095591,68.7059342427266
Pacific island small states,,2008,,,229.585763219092,68.9783492363544
Pacific island small states,,2009,,,246.50126452622,69.249026870779
Pacific island small states,,2010,,,256.857515395557,69.5143525936684
Pacific island small states,,2011,,,248.096933880636,69.7727485966317
Pacific island small states,,2012,,,254.318735950008,70.0202020857441
Pacific island small states,,2013,,,273.757662769269,70.2563982610723
Pacific island small states,,2014,,,291.99038830195,70.4801476585577
Pacific island small states,,2015,,,,70.6923836808558
Pacific island small states,,2016,,,,70.8953763898592
Post-demographic dividend,,1960,,,,68.7289512238253
Post-demographic dividend,,1961,,,,69.1352890102418
Post-demographic dividend,,1962,,,,69.1442931886273
Post-demographic dividend,,1963,,,,69.3576121862481
Post-demographic dividend,,1964,,,,69.7729397843459
Post-demographic dividend,,1965,,,,69.8687573059411
Post-demographic dividend,,1966,,,,70.1215345506184
Post-demographic dividend,,1967,,,,70.371009837114
Post-demographic dividend,,1968,,,,70.3011112851682
Post-demographic dividend,,1969,,,,70.504932700743
Post-demographic dividend,,1970,,,,70.8342467820775
Post-demographic dividend,,1971,,,,71.1108384121646
Post-demographic dividend,,1972,,,,71.3477767464539
Post-demographic dividend,,1973,,,,71.5091809830348
Post-demographic dividend,,1974,,,,71.8894070614357
Post-demographic dividend,,1975,,,,72.2372078407121
Post-demographic dividend,,1976,,,,72.4727006469227
Post-demographic dividend,,1977,,,,72.8144860038706
Post-demographic dividend,,1978,,,,72.9491807797962
Post-demographic dividend,,1979,,,,73.2441441333786
Post-demographic dividend,,1980,,,,73.2750666430092
Post-demographic dividend,,1981,,,,73.5929460644267
Post-demographic dividend,,1982,,,,73.9159402708445
Post-demographic dividend,,1983,,,,74.0260727141432
Post-demographic dividend,,1984,,,,74.3193009219297
Post-demographic dividend,,1985,,,,74.4574802752458
Post-demographic dividend,,1986,,,,74.7068418630512
Post-demographic dividend,,1987,,,,74.9970961503332
Post-demographic dividend,,1988,,,,75.0957218647782
Post-demographic dividend,,1989,,,,75.3480817133093
Post-demographic dividend,,1990,,,,75.4796266396618
Post-demographic dividend,,1991,,,,75.5797818869318
Post-demographic dividend,,1992,,,,75.8096702911914
Post-demographic dividend,,1993,,,,75.821306020837
Post-demographic dividend,,1994,,,,76.0740391534127
Post-demographic dividend,,1995,,,2062.28184618835,76.092902562752
Post-demographic dividend,,1996,,,2152.40477888472,76.4327176684901
Post-demographic dividend,,1997,,,2249.86503976795,76.7686093101327
Post-demographic dividend,,1998,,,2354.54071691565,76.9797173084476
Post-demographic dividend,,1999,,,2485.91118529583,77.1261331374229
Post-demographic dividend,,2000,,,2653.44401255662,77.3662747817723
Post-demographic dividend,,2001,,,2850.68544218324,77.6718793018445
Post-demographic dividend,,2002,,,3062.38146628975,77.7889693461982
Post-demographic dividend,,2003,,,3264.49038595749,77.917142978667
Post-demographic dividend,,2004,,,3458.41640614597,78.3485924032615
Post-demographic dividend,,2005,,,3683.8070547806,78.4379230484452
Post-demographic dividend,,2006,,,3925.40544485012,78.7590183305332
Post-demographic dividend,,2007,,,4144.17300061067,79.0150957461549
Post-demographic dividend,,2008,,,4358.67969296148,79.1582670311795
Post-demographic dividend,,2009,,,4545.53650721756,79.4801562156159
Post-demographic dividend,,2010,,,4682.89866339088,79.6891390884495
Post-demographic dividend,,2011,,,4852.75446304858,79.9580461554345
Post-demographic dividend,,2012,,,4987.11703109545,80.0902068652795
Post-demographic dividend,,2013,,,5100.46641417917,80.2750209062562
Post-demographic dividend,,2014,,,5285.05903952413,80.5363009398934
Post-demographic dividend,,2015,,,,80.4078604078664
Post-demographic dividend,,2016,,,,80.4560228553087
Pre-demographic dividend,,1960,,,,38.7993371502927
Pre-demographic dividend,,1961,,,,39.2479778947
Pre-demographic dividend,,1962,,,,39.6919575875615
Pre-demographic dividend,,1963,,,,40.1305447250107
Pre-demographic dividend,,1964,,,,40.565734227147
Pre-demographic dividend,,1965,,,,40.9997062251196
Pre-demographic dividend,,1966,,,,41.4361139121271
Pre-demographic dividend,,1967,,,,41.8783772170334
Pre-demographic dividend,,1968,,,,42.3275403360887
Pre-demographic dividend,,1969,,,,42.7826670853158
Pre-demographic dividend,,1970,,,,43.2439155163847
Pre-demographic dividend,,1971,,,,43.7111906286599
Pre-demographic dividend,,1972,,,,44.1809377397601
Pre-demographic dividend,,1973,,,,44.6485914118182
Pre-demographic dividend,,1974,,,,45.1093528434173
Pre-demographic dividend,,1975,,,,45.5579517612102
Pre-demographic dividend,,1976,,,,45.9889490257042
Pre-demographic dividend,,1977,,,,46.3993906292117
Pre-demographic dividend,,1978,,,,46.7868757253478
Pre-demographic dividend,,1979,,,,47.1495950443402
Pre-demographic dividend,,1980,,,,47.4862534855153
Pre-demographic dividend,,1981,,,,47.7969897352417
Pre-demographic dividend,,1982,,,,48.0833660782091
Pre-demographic dividend,,1983,,,,48.3455143192501
Pre-demographic dividend,,1984,,,,48.5822155530915
Pre-demographic dividend,,1985,,,,48.7899898465515
Pre-demographic dividend,,1986,,,,48.9653458005123
Pre-demographic dividend,,1987,,,,49.1075726704233
Pre-demographic dividend,,1988,,,,49.2201906412966
Pre-demographic dividend,,1989,,,,49.3097144249911
Pre-demographic dividend,,1990,,,,49.379869950782
Pre-demographic dividend,,1991,,,,49.4350047657869
Pre-demographic dividend,,1992,,,,49.4813410838761
Pre-demographic dividend,,1993,,,,49.5287026644162
Pre-demographic dividend,,1994,,,,49.5858886149875
Pre-demographic dividend,,1995,,,59.7074791499783,49.6638512042996
Pre-demographic dividend,,1996,,,63.5727147857195,49.7732625871987
Pre-demographic dividend,,1997,,,65.8201709776384,49.9237572436
Pre-demographic dividend,,1998,,,72.9180008695683,50.1252191774485
Pre-demographic dividend,,1999,,,72.389678990887,50.388003005877
Pre-demographic dividend,,2000,,,68.0434981761607,50.7261968076621
Pre-demographic dividend,,2001,,,77.2324103962652,51.1518624997294
Pre-demographic dividend,,2002,,,71.4703241859506,51.6598242046028
Pre-demographic dividend,,2003,,,99.2460641933061,52.238988628533
Pre-demographic dividend,,2004,,,117.222660627326,52.8758060970108
Pre-demographic dividend,,2005,,,119.248430770018,53.5533443792657
Pre-demographic dividend,,2006,,,125.180482290693,54.2541233053235
Pre-demographic dividend,,2007,,,143.500936320256,54.9586318570936
Pre-demographic dividend,,2008,,,147.483365244855,55.6497231504729
Pre-demographic dividend,,2009,,,173.343101819519,56.3142491650077
Pre-demographic dividend,,2010,,,137.496613642198,56.941263827174
Pre-demographic dividend,,2011,,,142.94751205545,57.5263150037381
Pre-demographic dividend,,2012,,,152.635206157344,58.0752465786474
Pre-demographic dividend,,2013,,,170.304593206328,58.592984737382
Pre-demographic dividend,,2014,,,169.420569228555,59.0792358613815
Pre-demographic dividend,,2015,,,,59.5346694120201
Pre-demographic dividend,,2016,,,,59.9614390590829
Saint Barthlemy,,1950,2000,,,
Saint Barthlemy,,1951,2000,,,
Saint Barthlemy,,1952,2000,,,
Saint Barthlemy,,1953,2000,,,
Saint Barthlemy,,1954,2000,,,
Saint Barthlemy,,1955,2000,,,
Saint Barthlemy,,1956,2000,,,
Saint Barthlemy,,1957,2000,,,
Saint Barthlemy,,1958,2000,,,
Saint Barthlemy,,1959,2000,,,
Saint Barthlemy,,1960,2000,,,
Saint Barthlemy,,1961,2000,,,
Saint Barthlemy,,1962,2000,,,
Saint Barthlemy,,1963,2000,,,
Saint Barthlemy,,1964,2000,,,
