Entity,Code,Year,"Total population (Gapminder, HYDE & UN)",Continent,"Health expenditure per capita, PPP (constant 2011 international $)","Life expectancy at birth, total (years)",Region And Year,,Year,"Total population (Gapminder, HYDE & UN)",Continent,"GDP per capita, PPP (constant 2011 international $)",Diabetes prevalence (% of population ages 20 to 79),,,,,,,,,,,,,Entity,Code,Year,"Total population (Gapminder, HYDE & UN)",Continent,"GDP per capita, PPP (constant 2011 international $)",Diabetes prevalence (% of population ages 20 to 79),Region and year
Asia,,-3000,27662912,,,,Asia-3000,,2019,4601371136,,,,,,,,,,,,,,,,Asia,,1790,690969280,,,,Asia1790
Asia,,-2000,45947828,,,,Asia-2000,,2019,4601371136,,,,,,,,,,,,,,,,Asia,,1800,681367424,,,,Asia1800
Asia,,-1000,74546432,,,,Asia-1000,,2019,4601371136,,,,,,,,,,,,,,,,Asia,,1810,737620992,,,,Asia1810
Asia,,0,121526576,,,,Asia0,,2019,4601371136,,,,,,,,,,,,,,,,Asia,,1820,745255040,,,,Asia1820
Asia,,100,125047832,,,,Asia100,,2019,4601371136,,,,,,,,,,,,,,,,Asia,,1830,785314368,,,,Asia1830
Asia,,200,128691576,,,,Asia200,,2019,4601371136,,,,,,,,,,,,,,,,Asia,,1840,803598592,,,,Asia1840
Asia,,300,131674992,,,,Asia300,,2019,4601371136,,,,,,,,,,,,,,,,Asia,,1850,822641088,,,,Asia1850
Asia,,400,134818480,,,,Asia400,,2019,4601371136,,,,,,,,,,,,,,,,Asia,,1860,808465280,,,,Asia1860
Asia,,500,138098288,,,,Asia500,,2019,4601371136,,,,,,,,,,,,,,,,Asia,,1870,810647552,,,,Asia1870
Asia,,600,141597600,,,,Asia600,,2019,4601371136,,,,,,,,,,,,,,,,Asia,,1880,841132416,,,,Asia1880
Asia,,700,148147040,,,,Asia700,,2019,4601371136,,,,,,,,,,,,,,,,Asia,,1890,894237952,,,,Asia1890
Asia,,800,154876688,,,,Asia800,,2019,4601371136,,,,,,,,,,,,,,,,Asia,,1900,939401664,,,,Asia1900
Asia,,900,172793264,,,,Asia900,,2019,4601371136,,,,,,,,,,,,,,,,Asia,,1910,968833152,,,,Asia1910
Asia,,1000,188585408,,,,Asia1000,,2019,4601371136,,,,,,,,,,,,,,,,Asia,,1920,1052158080,,,,Asia1920
Asia,,1100,232217664,,,,Asia1100,,2019,4601371136,,,,,,,,,,,,,,,,Asia,,1930,1137103232,,,,Asia1930
Asia,,1200,250480640,,,,Asia1200,,2019,4601371136,,,,,,,,,,,,,,,,Asia,,1940,1259453312,,,,Asia1940
Asia,,1300,221290608,,,,Asia1300,,2019,4601371136,,,,,,,,,,,,,,,,Asia,,1950,1404909056,,,,Asia1950
Asia,,1400,229632560,,,,Asia1400,,2019,4601371136,,,,,,,,,,,,,,,,Asia,,1951,1435819008,,,,Asia1951
Asia,,1500,272967232,,,,Asia1500,,2019,4601371136,,,,,,,,,,,,,,,,Asia,,1952,1464834048,,,,Asia1952
Asia,,1600,364970688,,,,Asia1600,,2019,4601371136,,,,,,,,,,,,,,,,Asia,,1953,1492894976,,,,Asia1953
Asia,,1700,387623424,,,,Asia1700,,2019,4601371136,,,,,,,,,,,,,,,,Asia,,1954,1520768000,,,,Asia1954
Asia,,1710,409051776,,,,Asia1710,,2019,4601371136,,,,,,,,,,,,,,,,Asia,,1955,1549042048,,,,Asia1955
Asia,,1720,422732352,,,,Asia1720,,2019,4601371136,,,,,,,,,,,,,,,,Asia,,1956,1578121984,,,,Asia1956
Asia,,1730,428466816,,,,Asia1730,,2019,4601371136,,,,,,,,,,,,,,,,Asia,,1957,1608237056,,,,Asia1957
Asia,,1740,505257888,,,,Asia1740,,2019,4601371136,,,,,,,,,,,,,,,,Asia,,1958,1639460992,,,,Asia1958
Asia,,1750,555108352,,,,Asia1750,,2019,4601371136,,,,,,,,,,,,,,,,Asia,,1959,1671747968,,,,Asia1959
Asia,,1760,572221376,,,,Asia1760,,2019,4601371136,,,,,,,,,,,,,,,,Asia,,1960,1705041024,,,,Asia1960
Asia,,1770,585400128,,,,Asia1770,,2019,4601371136,,,,,,,,,,,,,,,,Asia,,1961,1739385984,,,,Asia1961
Asia,,1780,664648192,,,,Asia1780,,2019,4601371136,,,,,,,,,,,,,,,,Asia,,1962,1775031040,,,,Asia1962
Asia,,1790,690969280,,,,Asia1790,,2019,4601371136,,,,,,,,,,,,,,,,Asia,,1963,1812470016,,,,Asia1963
Asia,,1800,681367424,,,,Asia1800,,2019,4601371136,,,,,,,,,,,,,,,,Asia,,1964,1852322944,,,,Asia1964
Asia,,1810,737620992,,,,Asia1810,,2019,4601371136,,,,,,,,,,,,,,,,Asia,,1965,1894973952,,,,Asia1965
Asia,,1820,745255040,,,,Asia1820,,2019,4601371136,,,,,,,,,,,,,,,,Asia,,1966,1940601984,,,,Asia1966
Asia,,1830,785314368,,,,Asia1830,,2019,4601371136,,,,,,,,,,,,,,,,Asia,,1967,1988923008,,,,Asia1967
Asia,,1840,803598592,,,,Asia1840,,2019,4601371136,,,,,,,,,,,,,,,,Asia,,1968,2039270016,,,,Asia1968
Asia,,1850,822641088,,,,Asia1850,,2019,4601371136,,,,,,,,,,,,,,,,Asia,,1969,2090701952,,,,Asia1969
Asia,,1860,808465280,,,,Asia1860,,2019,4601371136,,,,,,,,,,,,,,,,Asia,,1970,2142480000,,,,Asia1970
Asia,,1870,810647552,,,,Asia1870,,2019,4601371136,,,,,,,,,,,,,,,,Asia,,1971,2194450944,,,,Asia1971
Asia,,1880,841132416,,,,Asia1880,,2019,4601371136,,,,,,,,,,,,,,,,Asia,,1972,2246636032,,,,Asia1972
Asia,,1890,894237952,,,,Asia1890,,2019,4601371136,,,,,,,,,,,,,,,,Asia,,1973,2298695936,,,,Asia1973
Asia,,1900,939401664,,,,Asia1900,,2019,4601371136,,,,,,,,,,,,,,,,Asia,,1974,2350278912,,,,Asia1974
Asia,,1910,968833152,,,,Asia1910,,2019,4601371136,,,,,,,,,,,,,,,,Asia,,1975,2401170944,,,,Asia1975
Asia,,1920,1052158080,,,,Asia1920,,2019,4601371136,,,,,,,,,,,,,,,,Asia,,1976,2451184128,,,,Asia1976
Asia,,1930,1137103232,,,,Asia1930,,2019,4601371136,,,,,,,,,,,,,,,,Asia,,1977,2500443904,,,,Asia1977
Asia,,1940,1259453312,,,,Asia1940,,2019,4601371136,,,,,,,,,,,,,,,,Asia,,1978,2549466112,,,,Asia1978
Asia,,1950,1404909056,,,,Asia1950,,2019,4601371136,,,,,,,,,,,,,,,,Asia,,1979,2598988032,,,,Asia1979
Asia,,1951,1435819008,,,,Asia1951,,2019,4601371136,,,,,,,,,,,,,,,,Asia,,1980,2649577984,,,,Asia1980
Asia,,1952,1464834048,,,,Asia1952,,2019,4601371136,,,,,,,,,,,,,,,,Asia,,1981,2701224960,,,,Asia1981
Asia,,1953,1492894976,,,,Asia1953,,2019,4601371136,,,,,,,,,,,,,,,,Asia,,1982,2753838080,,,,Asia1982
Asia,,1954,1520768000,,,,Asia1954,,2019,4601371136,,,,,,,,,,,,,,,,Asia,,1983,2807784960,,,,Asia1983
Asia,,1955,1549042048,,,,Asia1955,,2019,4601371136,,,,,,,,,,,,,,,,Asia,,1984,2863496960,,,,Asia1984
Asia,,1956,1578121984,,,,Asia1956,,2019,4601371136,,,,,,,,,,,,,,,,Asia,,1985,2921172992,,,,Asia1985
Asia,,1957,1608237056,,,,Asia1957,,2019,4601371136,,,,,,,,,,,,,,,,Asia,,1986,2981063936,,,,Asia1986
Asia,,1958,1639460992,,,,Asia1958,,2019,4601371136,,,,,,,,,,,,,,,,Asia,,1987,3042806016,,,,Asia1987
Asia,,1959,1671747968,,,,Asia1959,,2019,4601371136,,,,,,,,,,,,,,,,Asia,,1988,3105220096,,,,Asia1988
Asia,,1960,1705041024,,,,Asia1960,,2019,4601371136,,,,,,,,,,,,,,,,Asia,,1989,3166705920,,,,Asia1989
Asia,,1961,1739385984,,,,Asia1961,,2019,4601371136,,,,,,,,,,,,,,,,Asia,,1990,3226098944,,,,Asia1990
Asia,,1962,1775031040,,,,Asia1962,,2019,4601371136,,,,,,,,,,,,,,,,Asia,,1991,3282945024,,,,Asia1991
Asia,,1963,1812470016,,,,Asia1963,,2019,4601371136,,,,,,,,,,,,,,,,Asia,,1992,3337511936,,,,Asia1992
Asia,,1964,1852322944,,,,Asia1964,,2019,4601371136,,,,,,,,,,,,,,,,Asia,,1993,3390245120,,,,Asia1993
Asia,,1965,1894973952,,,,Asia1965,,2019,4601371136,,,,,,,,,,,,,,,,Asia,,1994,3441913088,,,,Asia1994
Asia,,1966,1940601984,,,,Asia1966,,2019,4601371136,,,,,,,,,,,,,,,,Asia,,1995,3493086976,,,,Asia1995
Asia,,1967,1988923008,,,,Asia1967,,2019,4601371136,,,,,,,,,,,,,,,,Asia,,1996,3543851008,,,,Asia1996
Asia,,1968,2039270016,,,,Asia1968,,2019,4601371136,,,,,,,,,,,,,,,,Asia,,1997,3594032896,,,,Asia1997
Asia,,1969,2090701952,,,,Asia1969,,2019,4601371136,,,,,,,,,,,,,,,,Asia,,1998,3643663104,,,,Asia1998
Asia,,1970,2142480000,,,,Asia1970,,2019,4601371136,,,,,,,,,,,,,,,,Asia,,1999,3692736000,,,,Asia1999
Asia,,1971,2194450944,,,,Asia1971,,2019,4601371136,,,,,,,,,,,,,,,,Asia,,2000,3741263104,,,,Asia2000
Asia,,1972,2246636032,,,,Asia1972,,2019,4601371136,,,,,,,,,,,,,,,,Asia,,2001,3789285120,,,,Asia2001
Asia,,1973,2298695936,,,,Asia1973,,2019,4601371136,,,,,,,,,,,,,,,,Asia,,2002,3836879872,,,,Asia2002
Asia,,1974,2350278912,,,,Asia1974,,2019,4601371136,,,,,,,,,,,,,,,,Asia,,2003,3884134912,,,,Asia2003
Asia,,1975,2401170944,,,,Asia1975,,2019,4601371136,,,,,,,,,,,,,,,,Asia,,2004,3931145984,,,,Asia2004
Asia,,1976,2451184128,,,,Asia1976,,2019,4601371136,,,,,,,,,,,,,,,,Asia,,2005,3977986048,,,,Asia2005
Asia,,1977,2500443904,,,,Asia1977,,2019,4601371136,,,,,,,,,,,,,,,,Asia,,2006,4024679936,,,,Asia2006
Asia,,1978,2549466112,,,,Asia1978,,2019,4601371136,,,,,,,,,,,,,,,,Asia,,2007,4071215104,,,,Asia2007
Asia,,1979,2598988032,,,,Asia1979,,2019,4601371136,,,,,,,,,,,,,,,,Asia,,2008,4117572096,,,,Asia2008
Asia,,1980,2649577984,,,,Asia1980,,2019,4601371136,,,,,,,,,,,,,,,,Asia,,2009,4163713024,,,,Asia2009
Asia,,1981,2701224960,,,,Asia1981,,2019,4601371136,,,,,,,,,,,,,,,,Asia,,2010,4209594112,,,,Asia2010
Asia,,1982,2753838080,,,,Asia1982,,2019,4601371136,,,,,,,,,,,,,,,,Asia,,2011,4255190016,,,,Asia2011
Asia,,1983,2807784960,,,,Asia1983,,2019,4601371136,,,,,,,,,,,,,,,,Asia,,2012,4300462080,,,,Asia2012
Asia,,1984,2863496960,,,,Asia1984,,2019,4601371136,,,,,,,,,,,,,,,,Asia,,2013,4345331200,,,,Asia2013
Asia,,1985,2921172992,,,,Asia1985,,2019,4601371136,,,,,,,,,,,,,,,,Asia,,2014,4389699072,,,,Asia2014
Asia,,1986,2981063936,,,,Asia1986,,2019,4601371136,,,,,,,,,,,,,,,,Asia,,2015,4433475072,,,,Asia2015
Asia,,1987,3042806016,,,,Asia1987,,2019,4601371136,,,,,,,,,,,,,,,,Asia,,2016,4476608000,,,,Asia2016
Asia,,1988,3105220096,,,,Asia1988,,2019,4601371136,,,,,,,,,,,,,,,,Asia,,2017,4519040000,,,,Asia2017
Asia,,1989,3166705920,,,,Asia1989,,2019,4601371136,,,,,,,,,,,,,,,,Asia,,2018,4560667136,,,,Asia2018
Asia,,1990,3226098944,,,,Asia1990,,2019,4601371136,,,,,,,,,,,,,,,,Asia,,2019,4601371136,,,,Asia2019
Asia,,1991,3282945024,,,,Asia1991,,2019,4601371136,,,,,,,,,,,,,,,,Caribbean small states,,1990,,,9387.69375964066,,Caribbean small states1990
Asia,,1992,3337511936,,,,Asia1992,,2019,4601371136,,,,,,,,,,,,,,,,Caribbean small states,,1991,,,9504.23016359624,,Caribbean small states1991
Asia,,1993,3390245120,,,,Asia1993,,2019,4601371136,,,,,,,,,,,,,,,,Caribbean small states,,1992,,,9427.90059486092,,Caribbean small states1992
Asia,,1994,3441913088,,,,Asia1994,,2019,4601371136,,,,,,,,,,,,,,,,Caribbean small states,,1993,,,9616.71950392049,,Caribbean small states1993
Asia,,1995,3493086976,,,,Asia1995,,2019,4601371136,,,,,,,,,,,,,,,,Caribbean small states,,1994,,,9798.87460503717,,Caribbean small states1994
Asia,,1996,3543851008,,,,Asia1996,,2019,4601371136,,,,,,,,,,,,,,,,Caribbean small states,,1995,,,10015.4502129608,,Caribbean small states1995
Asia,,1997,3594032896,,,,Asia1997,,2019,4601371136,,,,,,,,,,,,,,,,Caribbean small states,,1996,,,10271.7299264099,,Caribbean small states1996
Asia,,1998,3643663104,,,,Asia1998,,2019,4601371136,,,,,,,,,,,,,,,,Caribbean small states,,1997,,,10519.8484710928,,Caribbean small states1997
Asia,,1999,3692736000,,,,Asia1999,,2019,4601371136,,,,,,,,,,,,,,,,Caribbean small states,,1998,,,10743.6105764496,,Caribbean small states1998
Asia,,2000,3741263104,,,,Asia2000,,2019,4601371136,,,,,,,,,,,,,,,,Caribbean small states,,1999,,,11110.0577759613,,Caribbean small states1999
Asia,,2001,3789285120,,,,Asia2001,,2019,4601371136,,,,,,,,,,,,,,,,Caribbean small states,,2000,,,11424.4038675645,,Caribbean small states2000
Asia,,2002,3836879872,,,,Asia2002,,2019,4601371136,,,,,,,,,,,,,,,,Caribbean small states,,2001,,,11601.1051308058,,Caribbean small states2001
Asia,,2003,3884134912,,,,Asia2003,,2019,4601371136,,,,,,,,,,,,,,,,Caribbean small states,,2002,,,11989.0482287543,,Caribbean small states2002
Asia,,2004,3931145984,,,,Asia2004,,2019,4601371136,,,,,,,,,,,,,,,,Caribbean small states,,2003,,,12701.1052062609,,Caribbean small states2003
Asia,,2005,3977986048,,,,Asia2005,,2019,4601371136,,,,,,,,,,,,,,,,Caribbean small states,,2004,,,13184.5580279078,,Caribbean small states2004
Asia,,2006,4024679936,,,,Asia2006,,2019,4601371136,,,,,,,,,,,,,,,,Caribbean small states,,2005,,,13589.156681216,,Caribbean small states2005
Asia,,2007,4071215104,,,,Asia2007,,2019,4601371136,,,,,,,,,,,,,,,,Caribbean small states,,2006,,,14475.9575221255,,Caribbean small states2006
Asia,,2008,4117572096,,,,Asia2008,,2019,4601371136,,,,,,,,,,,,,,,,Caribbean small states,,2007,,,14869.3453048842,,Caribbean small states2007
Asia,,2009,4163713024,,,,Asia2009,,2019,4601371136,,,,,,,,,,,,,,,,Caribbean small states,,2008,,,15016.6615069877,,Caribbean small states2008
Asia,,2010,4209594112,,,,Asia2010,,2019,4601371136,,,,,,,,,,,,,,,,Caribbean small states,,2009,,,14409.1598691863,,Caribbean small states2009
Asia,,2011,4255190016,,,,Asia2011,,2019,4601371136,,,,,,,,,,,,,,,,Caribbean small states,,2010,,,14540.0796092736,,Caribbean small states2010
Asia,,2012,4300462080,,,,Asia2012,,2019,4601371136,,,,,,,,,,,,,,,,Caribbean small states,,2011,,,14601.7363050196,,Caribbean small states2011
Asia,,2013,4345331200,,,,Asia2013,,2019,4601371136,,,,,,,,,,,,,,,,Caribbean small states,,2012,,,14698.127381681,,Caribbean small states2012
Asia,,2014,4389699072,,,,Asia2014,,2019,4601371136,,,,,,,,,,,,,,,,Caribbean small states,,2013,,,14768.9184555757,,Caribbean small states2013
Asia,,2015,4433475072,,,,Asia2015,,2019,4601371136,,,,,,,,,,,,,,,,Caribbean small states,,2014,,,14769.3588440884,,Caribbean small states2014
Asia,,2016,4476608000,,,,Asia2016,,2019,4601371136,,,,,,,,,,,,,,,,Caribbean small states,,2015,,,14864.9381424412,,Caribbean small states2015
Asia,,2017,4519040000,,,,Asia2017,,2019,4601371136,,,,,,,,,,,,,,,,Caribbean small states,,2016,,,14461.092616184,,Caribbean small states2016
Asia,,2018,4560667136,,,,Asia2018,,2019,4601371136,,,,,,,,,,,,,,,,Caribbean small states,,2017,,,14356.3721187145,11.8598233487841,Caribbean small states2017
Asia,,2019,4601371136,,,,Asia2019,,2019,4601371136,,,,,,,,,,,,,,,,Central Europe and the Baltics,,1990,,,12257.9274358496,,Central Europe and the Baltics1990
Caribbean small states,,1960,,,,62.3706910812823,Caribbean small states1960,,2017,,,14356.3721187145,11.8598233487841,,,,,,,,,,,,,Central Europe and the Baltics,,1991,,,11102.0867983008,,Central Europe and the Baltics1991
Caribbean small states,,1961,,,,62.8691682619238,Caribbean small states1961,,2017,,,14356.3721187145,11.8598233487841,,,,,,,,,,,,,Central Europe and the Baltics,,1992,,,10885.8328433645,,Central Europe and the Baltics1992
Caribbean small states,,1962,,,,63.3274499603986,Caribbean small states1962,,2017,,,14356.3721187145,11.8598233487841,,,,,,,,,,,,,Central Europe and the Baltics,,1993,,,11050.1708238178,,Central Europe and the Baltics1993
Caribbean small states,,1963,,,,63.7421976228679,Caribbean small states1963,,2017,,,14356.3721187145,11.8598233487841,,,,,,,,,,,,,Central Europe and the Baltics,,1994,,,11510.9820506457,,Central Europe and the Baltics1994
Caribbean small states,,1964,,,,64.1130719686138,Caribbean small states1964,,2017,,,14356.3721187145,11.8598233487841,,,,,,,,,,,,,Central Europe and the Baltics,,1995,,,12187.6938133829,,Central Europe and the Baltics1995
Caribbean small states,,1965,,,,64.4423164070423,Caribbean small states1965,,2017,,,14356.3721187145,11.8598233487841,,,,,,,,,,,,,Central Europe and the Baltics,,1996,,,12748.5747629809,,Central Europe and the Baltics1996
Caribbean small states,,1966,,,,64.7344510178994,Caribbean small states1966,,2017,,,14356.3721187145,11.8598233487841,,,,,,,,,,,,,Central Europe and the Baltics,,1997,,,13115.0945058994,,Central Europe and the Baltics1997
Caribbean small states,,1967,,,,65.0001498572375,Caribbean small states1967,,2017,,,14356.3721187145,11.8598233487841,,,,,,,,,,,,,Central Europe and the Baltics,,1998,,,13488.2528639088,,Central Europe and the Baltics1998
Caribbean small states,,1968,,,,65.2496466160626,Caribbean small states1968,,2017,,,14356.3721187145,11.8598233487841,,,,,,,,,,,,,Central Europe and the Baltics,,1999,,,13760.9324641309,,Central Europe and the Baltics1999
Caribbean small states,,1969,,,,65.4923589356271,Caribbean small states1969,,2017,,,14356.3721187145,11.8598233487841,,,,,,,,,,,,,Central Europe and the Baltics,,2000,,,14404.074015337,,Central Europe and the Baltics2000
Caribbean small states,,1970,,,,65.7361876885542,Caribbean small states1970,,2017,,,14356.3721187145,11.8598233487841,,,,,,,,,,,,,Central Europe and the Baltics,,2001,,,14936.2661647555,,Central Europe and the Baltics2001
Caribbean small states,,1971,,,,65.9869820558343,Caribbean small states1971,,2017,,,14356.3721187145,11.8598233487841,,,,,,,,,,,,,Central Europe and the Baltics,,2002,,,15568.9639701422,,Central Europe and the Baltics2002
Caribbean small states,,1972,,,,66.2460019087522,Caribbean small states1972,,2017,,,14356.3721187145,11.8598233487841,,,,,,,,,,,,,Central Europe and the Baltics,,2003,,,16321.5663902349,,Central Europe and the Baltics2003
Caribbean small states,,1973,,,,66.5121354249878,Caribbean small states1973,,2017,,,14356.3721187145,11.8598233487841,,,,,,,,,,,,,Central Europe and the Baltics,,2004,,,17302.6125810853,,Central Europe and the Baltics2004
Caribbean small states,,1974,,,,66.7845499875848,Caribbean small states1974,,2017,,,14356.3721187145,11.8598233487841,,,,,,,,,,,,,Central Europe and the Baltics,,2005,,,18196.0007493874,,Central Europe and the Baltics2005
Caribbean small states,,1975,,,,67.0607064732215,Caribbean small states1975,,2017,,,14356.3721187145,11.8598233487841,,,,,,,,,,,,,Central Europe and the Baltics,,2006,,,19447.6324238276,,Central Europe and the Baltics2006
Caribbean small states,,1976,,,,67.3391089806256,Caribbean small states1976,,2017,,,14356.3721187145,11.8598233487841,,,,,,,,,,,,,Central Europe and the Baltics,,2007,,,20771.0587335512,,Central Europe and the Baltics2007
Caribbean small states,,1977,,,,67.6130421276996,Caribbean small states1977,,2017,,,14356.3721187145,11.8598233487841,,,,,,,,,,,,,Central Europe and the Baltics,,2008,,,21676.957293817,,Central Europe and the Baltics2008
Caribbean small states,,1978,,,,67.8780096723734,Caribbean small states1978,,2017,,,14356.3721187145,11.8598233487841,,,,,,,,,,,,,Central Europe and the Baltics,,2009,,,20974.6956294995,,Central Europe and the Baltics2009
Caribbean small states,,1979,,,,68.1306111337335,Caribbean small states1979,,2017,,,14356.3721187145,11.8598233487841,,,,,,,,,,,,,Central Europe and the Baltics,,2010,,,21378.6133877263,,Central Europe and the Baltics2010
Caribbean small states,,1980,,,,68.3671201511666,Caribbean small states1980,,2017,,,14356.3721187145,11.8598233487841,,,,,,,,,,,,,Central Europe and the Baltics,,2011,,,22150.803143728,,Central Europe and the Baltics2011
Caribbean small states,,1981,,,,68.5811210261247,Caribbean small states1981,,2017,,,14356.3721187145,11.8598233487841,,,,,,,,,,,,,Central Europe and the Baltics,,2012,,,22363.1518986004,,Central Europe and the Baltics2012
Caribbean small states,,1982,,,,68.7706587447895,Caribbean small states1982,,2017,,,14356.3721187145,11.8598233487841,,,,,,,,,,,,,Central Europe and the Baltics,,2013,,,22744.5951595586,,Central Europe and the Baltics2013
Caribbean small states,,1983,,,,68.9370258053716,Caribbean small states1983,,2017,,,14356.3721187145,11.8598233487841,,,,,,,,,,,,,Central Europe and the Baltics,,2014,,,23472.9595810196,,Central Europe and the Baltics2014
Caribbean small states,,1984,,,,69.075934978453,Caribbean small states1984,,2017,,,14356.3721187145,11.8598233487841,,,,,,,,,,,,,Central Europe and the Baltics,,2015,,,24420.3054887909,,Central Europe and the Baltics2015
Caribbean small states,,1985,,,,69.1904428076949,Caribbean small states1985,,2017,,,14356.3721187145,11.8598233487841,,,,,,,,,,,,,Central Europe and the Baltics,,2016,,,25251.5037266693,,Central Europe and the Baltics2016
Caribbean small states,,1986,,,,69.2841567620877,Caribbean small states1986,,2017,,,14356.3721187145,11.8598233487841,,,,,,,,,,,,,Central Europe and the Baltics,,2017,,,26499.1261101871,6.86349863492844,Central Europe and the Baltics2017
Caribbean small states,,1987,,,,69.3721585488571,Caribbean small states1987,,2017,,,14356.3721187145,11.8598233487841,,,,,,,,,,,,,Early-demographic dividend,,1990,,,4350.07934080125,,Early-demographic dividend1990
Caribbean small states,,1988,,,,69.4353050126979,Caribbean small states1988,,2017,,,14356.3721187145,11.8598233487841,,,,,,,,,,,,,Early-demographic dividend,,1991,,,4466.4928688703,,Early-demographic dividend1991
Caribbean small states,,1989,,,,69.501547397642,Caribbean small states1989,,2017,,,14356.3721187145,11.8598233487841,,,,,,,,,,,,,Early-demographic dividend,,1992,,,4565.72179802357,,Early-demographic dividend1992
Caribbean small states,,1990,,,,69.563255509527,Caribbean small states1990,,2017,,,14356.3721187145,11.8598233487841,,,,,,,,,,,,,Early-demographic dividend,,1993,,,4627.61217052963,,Early-demographic dividend1993
Caribbean small states,,1991,,,,69.6196864470342,Caribbean small states1991,,2017,,,14356.3721187145,11.8598233487841,,,,,,,,,,,,,Early-demographic dividend,,1994,,,4684.41146151609,,Early-demographic dividend1994
Caribbean small states,,1992,,,,69.7066260367611,Caribbean small states1992,,2017,,,14356.3721187145,11.8598233487841,,,,,,,,,,,,,Early-demographic dividend,,1995,,,4747.21534436405,,Early-demographic dividend1995
Caribbean small states,,1993,,,,69.7125215464098,Caribbean small states1993,,2017,,,14356.3721187145,11.8598233487841,,,,,,,,,,,,,Early-demographic dividend,,1996,,,4921.95976631784,,Early-demographic dividend1996
Caribbean small states,,1994,,,,69.7562595758576,Caribbean small states1994,,2017,,,14356.3721187145,11.8598233487841,,,,,,,,,,,,,Early-demographic dividend,,1997,,,5040.11708915768,,Early-demographic dividend1997
Caribbean small states,,1995,,,375.492639027219,69.8035021513076,Caribbean small states1995,,2017,,,14356.3721187145,11.8598233487841,,,,,,,,,,,,,Early-demographic dividend,,1998,,,5036.18012719815,,Early-demographic dividend1998
Caribbean small states,,1996,,,398.206676048487,69.8577532468638,Caribbean small states1996,,2017,,,14356.3721187145,11.8598233487841,,,,,,,,,,,,,Early-demographic dividend,,1999,,,5061.69730110727,,Early-demographic dividend1999
Caribbean small states,,1997,,,443.908657372553,69.9892964515165,Caribbean small states1997,,2017,,,14356.3721187145,11.8598233487841,,,,,,,,,,,,,Early-demographic dividend,,2000,,,5193.47944021859,,Early-demographic dividend2000
Caribbean small states,,1998,,,435.905085930223,69.998787155399,Caribbean small states1998,,2017,,,14356.3721187145,11.8598233487841,,,,,,,,,,,,,Early-demographic dividend,,2001,,,5183.63665914491,,Early-demographic dividend2001
Caribbean small states,,1999,,,437.500633020553,70.0909687808831,Caribbean small states1999,,2017,,,14356.3721187145,11.8598233487841,,,,,,,,,,,,,Early-demographic dividend,,2002,,,5210.73236640015,,Early-demographic dividend2002
Caribbean small states,,2000,,,466.383474330623,70.2037685439382,Caribbean small states2000,,2017,,,14356.3721187145,11.8598233487841,,,,,,,,,,,,,Early-demographic dividend,,2003,,,5404.4403762482,,Early-demographic dividend2003
Caribbean small states,,2001,,,475.284680091603,70.3412206530439,Caribbean small states2001,,2017,,,14356.3721187145,11.8598233487841,,,,,,,,,,,,,Early-demographic dividend,,2004,,,5665.46790160727,,Early-demographic dividend2004
Caribbean small states,,2002,,,486.50485137263,70.5733907007662,Caribbean small states2002,,2017,,,14356.3721187145,11.8598233487841,,,,,,,,,,,,,Early-demographic dividend,,2005,,,5937.28420314461,,Early-demographic dividend2005
